newspaper,date,edition,page_number,scale,year
elcomercio,2024-02-25,default,39,NA,2024
elcomercio,2024-02-25,default,40,NA,2024
elcomercio,2024-02-25,default,47,NA,2024
elcomercio,2024-02-25,default,46,NA,2024
elcomercio,2024-02-25,default,29,NA,2024
elcomercio,2024-02-25,default,11,NA,2024
elcomercio,2024-02-25,default,17,NA,2024
elcomercio,2024-02-25,default,1,NA,2024
elcomercio,2024-02-25,default,22,NA,2024
elcomercio,2024-02-25,default,26,NA,2024
elcomercio,2024-02-25,default,41,NA,2024
elcomercio,2024-02-25,default,33,NA,2024
elcomercio,2024-02-25,default,27,NA,2024
elcomercio,2024-02-25,default,44,NA,2024
elcomercio,2024-02-25,default,2,NA,2024
elcomercio,2024-02-25,default,48,NA,2024
elcomercio,2024-02-25,default,15,NA,2024
elcomercio,2024-02-25,default,34,NA,2024
elcomercio,2024-02-25,default,30,NA,2024
elcomercio,2024-02-25,default,4,NA,2024
elcomercio,2024-02-25,default,6,NA,2024
elcomercio,2024-02-25,default,28,NA,2024
elcomercio,2024-02-25,default,16,NA,2024
elcomercio,2024-02-25,default,38,NA,2024
elcomercio,2024-02-25,default,19,NA,2024
elcomercio,2024-02-25,default,31,NA,2024
elcomercio,2024-02-25,default,23,NA,2024
elcomercio,2024-02-25,default,36,NA,2024
elcomercio,2024-02-25,default,14,NA,2024
elcomercio,2024-02-25,default,45,NA,2024
elcomercio,2024-02-25,default,8,NA,2024
elcomercio,2024-02-25,default,24,NA,2024
elcomercio,2024-02-25,default,35,NA,2024
elcomercio,2024-02-25,default,13,NA,2024
elcomercio,2024-02-25,default,3,NA,2024
elcomercio,2024-02-25,default,21,NA,2024
elcomercio,2024-02-25,default,32,NA,2024
elcomercio,2024-02-25,default,7,NA,2024
elcomercio,2024-02-25,default,37,NA,2024
elcomercio,2024-02-25,default,9,NA,2024
elcomercio,2024-02-25,default,43,NA,2024
elcomercio,2024-02-25,default,18,NA,2024
elcomercio,2024-02-25,default,42,NA,2024
elcomercio,2024-02-25,default,20,NA,2024
elcomercio,2024-02-25,default,25,NA,2024
elcomercio,2024-02-25,default,12,NA,2024
elcomercio,2024-02-20,default,13,NA,2024
elcomercio,2024-02-20,default,7,NA,2024
elcomercio,2024-02-20,default,1,NA,2024
elcomercio,2024-02-20,default,12,NA,2024
elcomercio,2024-02-20,default,18,NA,2024
elcomercio,2024-02-20,default,3,NA,2024
elcomercio,2024-02-20,default,9,NA,2024
elcomercio,2024-02-20,default,2,NA,2024
elcomercio,2024-02-20,default,11,NA,2024
elcomercio,2024-02-20,default,14,NA,2024
elcomercio,2024-02-20,default,6,NA,2024
elcomercio,2024-02-20,default,10,NA,2024
elcomercio,2024-02-20,default,8,NA,2024
elcomercio,2024-02-20,default,4,NA,2024
elcomercio,2024-02-20,default,19,NA,2024
elcomercio,2024-02-20,default,5,NA,2024
elcomercio,2024-02-20,default,20,NA,2024
elcomercio,2024-02-20,default,17,NA,2024
elcomercio,2024-02-20,default,15,NA,2024
elcomercio,2024-02-20,default,16,NA,2024
elcomercio,2024-02-28,default,17,NA,2024
elcomercio,2024-02-28,default,12,NA,2024
elcomercio,2024-02-28,default,2,NA,2024
elcomercio,2024-02-28,default,16,NA,2024
elcomercio,2024-02-28,default,3,NA,2024
elcomercio,2024-02-28,default,18,NA,2024
elcomercio,2024-02-28,default,14,NA,2024
elcomercio,2024-02-28,default,5,NA,2024
elcomercio,2024-02-28,default,7,NA,2024
elcomercio,2024-02-28,default,1,NA,2024
elcomercio,2024-02-28,default,10,NA,2024
elcomercio,2024-02-28,default,15,NA,2024
elcomercio,2024-02-28,default,9,NA,2024
elcomercio,2024-02-28,default,6,NA,2024
elcomercio,2024-02-28,default,11,NA,2024
elcomercio,2024-02-28,default,4,NA,2024
elcomercio,2024-02-28,default,20,NA,2024
elcomercio,2024-02-28,default,19,NA,2024
elcomercio,2024-02-28,default,13,NA,2024
elcomercio,2024-02-28,default,8,NA,2024
elcomercio,2024-02-12,default,16,NA,2024
elcomercio,2024-02-12,default,23,NA,2024
elcomercio,2024-02-12,default,2,NA,2024
elcomercio,2024-02-12,default,4,NA,2024
elcomercio,2024-02-12,default,1,NA,2024
elcomercio,2024-02-12,default,29,NA,2024
elcomercio,2024-02-12,default,3,NA,2024
elcomercio,2024-02-12,default,26,NA,2024
elcomercio,2024-02-12,default,21,NA,2024
elcomercio,2024-02-12,default,19,NA,2024
elcomercio,2024-02-12,default,11,NA,2024
elcomercio,2024-02-12,default,5,NA,2024
elcomercio,2024-02-12,default,31,NA,2024
elcomercio,2024-02-12,default,24,NA,2024
elcomercio,2024-02-12,default,27,NA,2024
elcomercio,2024-02-12,default,8,NA,2024
elcomercio,2024-02-12,default,6,NA,2024
elcomercio,2024-02-12,default,25,NA,2024
elcomercio,2024-02-12,default,20,NA,2024
elcomercio,2024-02-12,default,14,NA,2024
elcomercio,2024-02-12,default,28,NA,2024
elcomercio,2024-02-12,default,7,NA,2024
elcomercio,2024-02-12,default,32,NA,2024
elcomercio,2024-02-12,default,15,NA,2024
elcomercio,2024-02-12,default,30,NA,2024
elcomercio,2024-02-12,default,9,NA,2024
elcomercio,2024-02-12,default,22,NA,2024
elcomercio,2024-02-12,default,18,NA,2024
elcomercio,2024-02-12,default,13,NA,2024
elcomercio,2024-02-12,default,17,NA,2024
elcomercio,2024-02-12,default,10,NA,2024
elcomercio,2024-02-12,default,12,NA,2024
elcomercio,2024-02-15,default,18,NA,2024
elcomercio,2024-02-15,default,9,NA,2024
elcomercio,2024-02-15,default,5,NA,2024
elcomercio,2024-02-15,default,16,NA,2024
elcomercio,2024-02-15,default,6,NA,2024
elcomercio,2024-02-15,default,13,NA,2024
elcomercio,2024-02-15,default,19,NA,2024
elcomercio,2024-02-15,default,20,NA,2024
elcomercio,2024-02-15,default,11,NA,2024
elcomercio,2024-02-15,default,3,NA,2024
elcomercio,2024-02-15,default,14,NA,2024
elcomercio,2024-02-15,default,2,NA,2024
elcomercio,2024-02-15,default,17,NA,2024
elcomercio,2024-02-15,default,15,NA,2024
elcomercio,2024-02-15,default,12,NA,2024
elcomercio,2024-02-15,default,1,NA,2024
elcomercio,2024-02-15,default,10,NA,2024
elcomercio,2024-02-15,default,7,NA,2024
elcomercio,2024-02-15,default,4,NA,2024
elcomercio,2024-02-15,default,8,NA,2024
elcomercio,2024-02-10,default,17,NA,2024
elcomercio,2024-02-10,default,16,NA,2024
elcomercio,2024-02-10,default,23,NA,2024
elcomercio,2024-02-10,default,2,NA,2024
elcomercio,2024-02-10,default,4,NA,2024
elcomercio,2024-02-10,default,22,NA,2024
elcomercio,2024-02-10,default,11,NA,2024
elcomercio,2024-02-10,default,12,NA,2024
elcomercio,2024-02-10,default,20,NA,2024
elcomercio,2024-02-10,default,13,NA,2024
elcomercio,2024-02-10,default,18,NA,2024
elcomercio,2024-02-10,default,9,NA,2024
elcomercio,2024-02-10,default,10,NA,2024
elcomercio,2024-02-10,default,19,NA,2024
elcomercio,2024-02-10,default,8,NA,2024
elcomercio,2024-02-10,default,3,NA,2024
elcomercio,2024-02-10,default,14,NA,2024
elcomercio,2024-02-10,default,15,NA,2024
elcomercio,2024-02-10,default,5,NA,2024
elcomercio,2024-02-10,default,7,NA,2024
elcomercio,2024-02-10,default,24,NA,2024
elcomercio,2024-02-10,default,1,NA,2024
elcomercio,2024-02-10,default,21,NA,2024
elcomercio,2024-02-10,default,6,NA,2024
elcomercio,2024-02-18,default,18,NA,2024
elcomercio,2024-02-18,default,24,NA,2024
elcomercio,2024-02-18,default,27,NA,2024
elcomercio,2024-02-18,default,23,NA,2024
elcomercio,2024-02-18,default,5,NA,2024
elcomercio,2024-02-18,default,30,NA,2024
elcomercio,2024-02-18,default,40,NA,2024
elcomercio,2024-02-18,default,26,NA,2024
elcomercio,2024-02-18,default,10,NA,2024
elcomercio,2024-02-18,default,2,NA,2024
elcomercio,2024-02-18,default,39,NA,2024
elcomercio,2024-02-18,default,36,NA,2024
elcomercio,2024-02-18,default,29,NA,2024
elcomercio,2024-02-18,default,44,NA,2024
elcomercio,2024-02-18,default,7,NA,2024
elcomercio,2024-02-18,default,9,NA,2024
elcomercio,2024-02-18,default,8,NA,2024
elcomercio,2024-02-18,default,1,NA,2024
elcomercio,2024-02-18,default,15,NA,2024
elcomercio,2024-02-18,default,12,NA,2024
elcomercio,2024-02-18,default,25,NA,2024
elcomercio,2024-02-18,default,38,NA,2024
elcomercio,2024-02-18,default,35,NA,2024
elcomercio,2024-02-18,default,17,NA,2024
elcomercio,2024-02-18,default,3,NA,2024
elcomercio,2024-02-18,default,14,NA,2024
elcomercio,2024-02-18,default,31,NA,2024
elcomercio,2024-02-18,default,11,NA,2024
elcomercio,2024-02-18,default,46,NA,2024
elcomercio,2024-02-18,default,19,NA,2024
elcomercio,2024-02-18,default,42,NA,2024
elcomercio,2024-02-18,default,13,NA,2024
elcomercio,2024-02-18,default,34,NA,2024
elcomercio,2024-02-18,default,22,NA,2024
elcomercio,2024-02-18,default,32,NA,2024
elcomercio,2024-02-18,default,20,NA,2024
elcomercio,2024-02-18,default,4,NA,2024
elcomercio,2024-02-18,default,21,NA,2024
elcomercio,2024-02-18,default,33,NA,2024
elcomercio,2024-02-18,default,43,NA,2024
elcomercio,2024-02-18,default,47,NA,2024
elcomercio,2024-02-18,default,37,NA,2024
elcomercio,2024-02-18,default,45,NA,2024
elcomercio,2024-02-18,default,28,NA,2024
elcomercio,2024-02-18,default,16,NA,2024
elcomercio,2024-02-18,default,41,NA,2024
elcomercio,2024-02-18,default,6,NA,2024
elcomercio,2024-02-18,default,48,NA,2024
elcomercio,2024-05-02,default,18,NA,2024
elcomercio,2024-05-02,default,10,NA,2024
elcomercio,2024-05-02,default,6,NA,2024
elcomercio,2024-05-02,default,4,NA,2024
elcomercio,2024-05-02,default,2,NA,2024
elcomercio,2024-05-02,default,1,NA,2024
elcomercio,2024-05-02,default,12,NA,2024
elcomercio,2024-05-02,default,20,NA,2024
elcomercio,2024-05-02,default,17,NA,2024
elcomercio,2024-05-02,default,5,NA,2024
elcomercio,2024-05-02,default,19,NA,2024
elcomercio,2024-05-02,default,13,NA,2024
elcomercio,2024-05-02,default,3,NA,2024
elcomercio,2024-05-02,default,7,NA,2024
elcomercio,2024-05-02,default,14,NA,2024
elcomercio,2024-05-02,default,16,NA,2024
elcomercio,2024-05-02,default,11,NA,2024
elcomercio,2024-05-02,default,8,NA,2024
elcomercio,2024-05-02,default,15,NA,2024
elcomercio,2024-05-02,default,9,NA,2024
elcomercio,2024-05-05,default,41,NA,2024
elcomercio,2024-05-05,default,26,NA,2024
elcomercio,2024-05-05,default,33,NA,2024
elcomercio,2024-05-05,default,44,NA,2024
elcomercio,2024-05-05,default,3,NA,2024
elcomercio,2024-05-05,default,51,NA,2024
elcomercio,2024-05-05,default,29,NA,2024
elcomercio,2024-05-05,default,16,NA,2024
elcomercio,2024-05-05,default,18,NA,2024
elcomercio,2024-05-05,default,31,NA,2024
elcomercio,2024-05-05,default,20,NA,2024
elcomercio,2024-05-05,default,38,NA,2024
elcomercio,2024-05-05,default,45,NA,2024
elcomercio,2024-05-05,default,57,NA,2024
elcomercio,2024-05-05,default,4,NA,2024
elcomercio,2024-05-05,default,39,NA,2024
elcomercio,2024-05-05,default,25,NA,2024
elcomercio,2024-05-05,default,14,NA,2024
elcomercio,2024-05-05,default,53,NA,2024
elcomercio,2024-05-05,default,59,NA,2024
elcomercio,2024-05-05,default,36,NA,2024
elcomercio,2024-05-05,default,6,NA,2024
elcomercio,2024-05-05,default,2,NA,2024
elcomercio,2024-05-05,default,43,NA,2024
elcomercio,2024-05-05,default,23,NA,2024
elcomercio,2024-05-05,default,56,NA,2024
elcomercio,2024-05-05,default,48,NA,2024
elcomercio,2024-05-05,default,34,NA,2024
elcomercio,2024-05-05,default,5,NA,2024
elcomercio,2024-05-05,default,61,NA,2024
elcomercio,2024-05-05,default,12,NA,2024
elcomercio,2024-05-05,default,11,NA,2024
elcomercio,2024-05-05,default,52,NA,2024
elcomercio,2024-05-05,default,54,NA,2024
elcomercio,2024-05-05,default,30,NA,2024
elcomercio,2024-05-05,default,7,NA,2024
elcomercio,2024-05-05,default,50,NA,2024
elcomercio,2024-05-05,default,46,NA,2024
elcomercio,2024-05-05,default,32,NA,2024
elcomercio,2024-05-05,default,9,NA,2024
elcomercio,2024-05-05,default,10,NA,2024
elcomercio,2024-05-05,default,24,NA,2024
elcomercio,2024-05-05,default,58,NA,2024
elcomercio,2024-05-05,default,1,NA,2024
elcomercio,2024-05-05,default,22,NA,2024
elcomercio,2024-05-05,default,49,NA,2024
elcomercio,2024-05-05,default,8,NA,2024
elcomercio,2024-05-05,default,42,NA,2024
elcomercio,2024-05-05,default,40,NA,2024
elcomercio,2024-05-05,default,35,NA,2024
elcomercio,2024-05-05,default,15,NA,2024
elcomercio,2024-05-05,default,55,NA,2024
elcomercio,2024-05-05,default,17,NA,2024
elcomercio,2024-05-05,default,60,NA,2024
elcomercio,2024-05-05,default,27,NA,2024
elcomercio,2024-05-05,default,21,NA,2024
elcomercio,2024-05-05,default,37,NA,2024
elcomercio,2024-05-05,default,13,NA,2024
elcomercio,2024-05-05,default,47,NA,2024
elcomercio,2024-05-05,default,19,NA,2024
elcomercio,2024-05-05,default,28,NA,2024
elcomercio,2024-05-08,default,15,NA,2024
elcomercio,2024-05-08,default,13,NA,2024
elcomercio,2024-05-08,default,10,NA,2024
elcomercio,2024-05-08,default,17,NA,2024
elcomercio,2024-05-08,default,7,NA,2024
elcomercio,2024-05-08,default,1,NA,2024
elcomercio,2024-05-08,default,12,NA,2024
elcomercio,2024-05-08,default,6,NA,2024
elcomercio,2024-05-08,default,5,NA,2024
elcomercio,2024-05-08,default,9,NA,2024
elcomercio,2024-05-08,default,3,NA,2024
elcomercio,2024-05-08,default,4,NA,2024
elcomercio,2024-05-08,default,16,NA,2024
elcomercio,2024-05-08,default,18,NA,2024
elcomercio,2024-05-08,default,19,NA,2024
elcomercio,2024-05-08,default,20,NA,2024
elcomercio,2024-05-08,default,14,NA,2024
elcomercio,2024-05-08,default,11,NA,2024
elcomercio,2024-05-08,default,8,NA,2024
elcomercio,2024-05-08,default,2,NA,2024
elcomercio,2024-05-21,default,12,NA,2024
elcomercio,2024-05-21,default,1,NA,2024
elcomercio,2024-05-21,default,6,NA,2024
elcomercio,2024-05-21,default,20,NA,2024
elcomercio,2024-05-21,default,19,NA,2024
elcomercio,2024-05-21,default,4,NA,2024
elcomercio,2024-05-21,default,5,NA,2024
elcomercio,2024-05-21,default,8,NA,2024
elcomercio,2024-05-21,default,10,NA,2024
elcomercio,2024-05-21,default,2,NA,2024
elcomercio,2024-05-21,default,16,NA,2024
elcomercio,2024-05-21,default,18,NA,2024
elcomercio,2024-05-21,default,14,NA,2024
elcomercio,2024-05-21,default,17,NA,2024
elcomercio,2024-05-21,default,3,NA,2024
elcomercio,2024-05-21,default,7,NA,2024
elcomercio,2024-05-21,default,13,NA,2024
elcomercio,2024-05-21,default,15,NA,2024
elcomercio,2024-05-21,default,11,NA,2024
elcomercio,2024-05-21,default,9,NA,2024
elcomercio,2024-05-24,default,14,NA,2024
elcomercio,2024-05-24,default,7,NA,2024
elcomercio,2024-05-24,default,4,NA,2024
elcomercio,2024-05-24,default,12,NA,2024
elcomercio,2024-05-24,default,9,NA,2024
elcomercio,2024-05-24,default,15,NA,2024
elcomercio,2024-05-24,default,20,NA,2024
elcomercio,2024-05-24,default,17,NA,2024
elcomercio,2024-05-24,default,11,NA,2024
elcomercio,2024-05-24,default,10,NA,2024
elcomercio,2024-05-24,default,6,NA,2024
elcomercio,2024-05-24,default,13,NA,2024
elcomercio,2024-05-24,default,18,NA,2024
elcomercio,2024-05-24,default,3,NA,2024
elcomercio,2024-05-24,default,8,NA,2024
elcomercio,2024-05-24,default,1,NA,2024
elcomercio,2024-05-24,default,19,NA,2024
elcomercio,2024-05-24,default,2,NA,2024
elcomercio,2024-05-24,default,16,NA,2024
elcomercio,2024-05-24,default,5,NA,2024
elcomercio,2024-05-27,default,13,NA,2024
elcomercio,2024-05-27,default,25,NA,2024
elcomercio,2024-05-27,default,27,NA,2024
elcomercio,2024-05-27,default,32,NA,2024
elcomercio,2024-05-27,default,7,NA,2024
elcomercio,2024-05-27,default,26,NA,2024
elcomercio,2024-05-27,default,2,NA,2024
elcomercio,2024-05-27,default,10,NA,2024
elcomercio,2024-05-27,default,31,NA,2024
elcomercio,2024-05-27,default,4,NA,2024
elcomercio,2024-05-27,default,8,NA,2024
elcomercio,2024-05-27,default,24,NA,2024
elcomercio,2024-05-27,default,28,NA,2024
elcomercio,2024-05-27,default,22,NA,2024
elcomercio,2024-05-27,default,5,NA,2024
elcomercio,2024-05-27,default,15,NA,2024
elcomercio,2024-05-27,default,16,NA,2024
elcomercio,2024-05-27,default,14,NA,2024
elcomercio,2024-05-27,default,21,NA,2024
elcomercio,2024-05-27,default,3,NA,2024
elcomercio,2024-05-27,default,23,NA,2024
elcomercio,2024-05-27,default,29,NA,2024
elcomercio,2024-05-27,default,9,NA,2024
elcomercio,2024-05-27,default,30,NA,2024
elcomercio,2024-05-27,default,18,NA,2024
elcomercio,2024-05-27,default,11,NA,2024
elcomercio,2024-05-27,default,1,NA,2024
elcomercio,2024-05-27,default,17,NA,2024
elcomercio,2024-05-27,default,12,NA,2024
elcomercio,2024-05-27,default,6,NA,2024
elcomercio,2024-05-27,default,20,NA,2024
elcomercio,2024-05-27,default,19,NA,2024
elcomercio,2024-05-11,default,10,NA,2024
elcomercio,2024-05-11,default,2,NA,2024
elcomercio,2024-05-11,default,21,NA,2024
elcomercio,2024-05-11,default,8,NA,2024
elcomercio,2024-05-11,default,20,NA,2024
elcomercio,2024-05-11,default,7,NA,2024
elcomercio,2024-05-11,default,22,NA,2024
elcomercio,2024-05-11,default,14,NA,2024
elcomercio,2024-05-11,default,18,NA,2024
elcomercio,2024-05-11,default,16,NA,2024
elcomercio,2024-05-11,default,17,NA,2024
elcomercio,2024-05-11,default,24,NA,2024
elcomercio,2024-05-11,default,12,NA,2024
elcomercio,2024-05-11,default,9,NA,2024
elcomercio,2024-05-11,default,11,NA,2024
elcomercio,2024-05-11,default,6,NA,2024
elcomercio,2024-05-11,default,13,NA,2024
elcomercio,2024-05-11,default,4,NA,2024
elcomercio,2024-05-11,default,1,NA,2024
elcomercio,2024-05-11,default,19,NA,2024
elcomercio,2024-05-11,default,23,NA,2024
elcomercio,2024-05-11,default,3,NA,2024
elcomercio,2024-05-11,default,5,NA,2024
elcomercio,2024-05-11,default,15,NA,2024
elcomercio,2024-05-19,default,18,NA,2024
elcomercio,2024-05-19,default,33,NA,2024
elcomercio,2024-05-19,default,7,NA,2024
elcomercio,2024-05-19,default,11,NA,2024
elcomercio,2024-05-19,default,29,NA,2024
elcomercio,2024-05-19,default,38,NA,2024
elcomercio,2024-05-19,default,5,NA,2024
elcomercio,2024-05-19,default,35,NA,2024
elcomercio,2024-05-19,default,44,NA,2024
elcomercio,2024-05-19,default,26,NA,2024
elcomercio,2024-05-19,default,14,NA,2024
elcomercio,2024-05-19,default,42,NA,2024
elcomercio,2024-05-19,default,25,NA,2024
elcomercio,2024-05-19,default,40,NA,2024
elcomercio,2024-05-19,default,1,NA,2024
elcomercio,2024-05-19,default,23,NA,2024
elcomercio,2024-05-19,default,22,NA,2024
elcomercio,2024-05-19,default,24,NA,2024
elcomercio,2024-05-19,default,34,NA,2024
elcomercio,2024-05-19,default,19,NA,2024
elcomercio,2024-05-19,default,6,NA,2024
elcomercio,2024-05-19,default,28,NA,2024
elcomercio,2024-05-19,default,12,NA,2024
elcomercio,2024-05-19,default,13,NA,2024
elcomercio,2024-05-19,default,4,NA,2024
elcomercio,2024-05-19,default,39,NA,2024
elcomercio,2024-05-19,default,2,NA,2024
elcomercio,2024-05-19,default,20,NA,2024
elcomercio,2024-05-19,default,30,NA,2024
elcomercio,2024-05-19,default,48,NA,2024
elcomercio,2024-05-19,default,46,NA,2024
elcomercio,2024-05-19,default,3,NA,2024
elcomercio,2024-05-19,default,32,NA,2024
elcomercio,2024-05-19,default,41,NA,2024
elcomercio,2024-05-19,default,43,NA,2024
elcomercio,2024-05-19,default,31,NA,2024
elcomercio,2024-05-19,default,36,NA,2024
elcomercio,2024-05-19,default,9,NA,2024
elcomercio,2024-05-19,default,16,NA,2024
elcomercio,2024-05-19,default,10,NA,2024
elcomercio,2024-05-19,default,45,NA,2024
elcomercio,2024-05-19,default,47,NA,2024
elcomercio,2024-05-19,default,21,NA,2024
elcomercio,2024-05-19,default,37,NA,2024
elcomercio,2024-05-19,default,17,NA,2024
elcomercio,2024-05-19,default,27,NA,2024
elcomercio,2024-05-19,default,8,NA,2024
elcomercio,2024-05-19,default,15,NA,2024
elcomercio,2024-05-14,default,7,NA,2024
elcomercio,2024-05-14,default,20,NA,2024
elcomercio,2024-05-14,default,5,NA,2024
elcomercio,2024-05-14,default,13,NA,2024
elcomercio,2024-05-14,default,9,NA,2024
elcomercio,2024-05-14,default,12,NA,2024
elcomercio,2024-05-14,default,4,NA,2024
elcomercio,2024-05-14,default,17,NA,2024
elcomercio,2024-05-14,default,18,NA,2024
elcomercio,2024-05-14,default,6,NA,2024
elcomercio,2024-05-14,default,16,NA,2024
elcomercio,2024-05-14,default,14,NA,2024
elcomercio,2024-05-14,default,19,NA,2024
elcomercio,2024-05-14,default,1,NA,2024
elcomercio,2024-05-14,default,15,NA,2024
elcomercio,2024-05-14,default,2,NA,2024
elcomercio,2024-05-14,default,11,NA,2024
elcomercio,2024-05-14,default,3,NA,2024
elcomercio,2024-05-14,default,10,NA,2024
elcomercio,2024-05-14,default,8,NA,2024
elcomercio,2024-05-17,default,12,NA,2024
elcomercio,2024-05-17,default,21,NA,2024
elcomercio,2024-05-17,default,23,NA,2024
elcomercio,2024-05-17,default,25,NA,2024
elcomercio,2024-05-17,default,6,NA,2024
elcomercio,2024-05-17,default,7,NA,2024
elcomercio,2024-05-17,default,14,NA,2024
elcomercio,2024-05-17,default,28,NA,2024
elcomercio,2024-05-17,default,20,NA,2024
elcomercio,2024-05-17,default,2,NA,2024
elcomercio,2024-05-17,default,22,NA,2024
elcomercio,2024-05-17,default,3,NA,2024
elcomercio,2024-05-17,default,9,NA,2024
elcomercio,2024-05-17,default,17,NA,2024
elcomercio,2024-05-17,default,11,NA,2024
elcomercio,2024-05-17,default,1,NA,2024
elcomercio,2024-05-17,default,19,NA,2024
elcomercio,2024-05-17,default,5,NA,2024
elcomercio,2024-05-17,default,16,NA,2024
elcomercio,2024-05-17,default,4,NA,2024
elcomercio,2024-05-17,default,13,NA,2024
elcomercio,2024-05-17,default,26,NA,2024
elcomercio,2024-05-17,default,24,NA,2024
elcomercio,2024-05-17,default,27,NA,2024
elcomercio,2024-05-17,default,15,NA,2024
elcomercio,2024-05-17,default,8,NA,2024
elcomercio,2024-05-17,default,10,NA,2024
elcomercio,2024-05-17,default,18,NA,2024
elcomercio,2024-05-31,default,5,NA,2024
elcomercio,2024-05-31,default,21,NA,2024
elcomercio,2024-05-31,default,16,NA,2024
elcomercio,2024-05-31,default,7,NA,2024
elcomercio,2024-05-31,default,18,NA,2024
elcomercio,2024-05-31,default,20,NA,2024
elcomercio,2024-05-31,default,19,NA,2024
elcomercio,2024-05-31,default,1,NA,2024
elcomercio,2024-05-31,default,2,NA,2024
elcomercio,2024-05-31,default,3,NA,2024
elcomercio,2024-05-31,default,6,NA,2024
elcomercio,2024-05-31,default,13,NA,2024
elcomercio,2024-05-31,default,8,NA,2024
elcomercio,2024-05-31,default,9,NA,2024
elcomercio,2024-05-31,default,4,NA,2024
elcomercio,2024-05-31,default,15,NA,2024
elcomercio,2024-05-31,default,22,NA,2024
elcomercio,2024-05-31,default,12,NA,2024
elcomercio,2024-05-31,default,14,NA,2024
elcomercio,2024-05-31,default,10,NA,2024
elcomercio,2024-05-31,default,17,NA,2024
elcomercio,2024-05-31,default,23,NA,2024
elcomercio,2024-05-31,default,24,NA,2024
elcomercio,2024-05-31,default,11,NA,2024
elcomercio,2024-05-01,default,4,NA,2024
elcomercio,2024-05-01,default,6,NA,2024
elcomercio,2024-05-01,default,5,NA,2024
elcomercio,2024-05-01,default,17,NA,2024
elcomercio,2024-05-01,default,8,NA,2024
elcomercio,2024-05-01,default,11,NA,2024
elcomercio,2024-05-01,default,15,NA,2024
elcomercio,2024-05-01,default,19,NA,2024
elcomercio,2024-05-01,default,2,NA,2024
elcomercio,2024-05-01,default,9,NA,2024
elcomercio,2024-05-01,default,14,NA,2024
elcomercio,2024-05-01,default,7,NA,2024
elcomercio,2024-05-01,default,10,NA,2024
elcomercio,2024-05-01,default,13,NA,2024
elcomercio,2024-05-01,default,12,NA,2024
elcomercio,2024-05-01,default,20,NA,2024
elcomercio,2024-05-01,default,18,NA,2024
elcomercio,2024-05-01,default,16,NA,2024
elcomercio,2024-05-01,default,3,NA,2024
elcomercio,2024-05-01,default,1,NA,2024
elcomercio,2024-05-09,default,10,NA,2024
elcomercio,2024-05-09,default,5,NA,2024
elcomercio,2024-05-09,default,14,NA,2024
elcomercio,2024-05-09,default,2,NA,2024
elcomercio,2024-05-09,default,15,NA,2024
elcomercio,2024-05-09,default,16,NA,2024
elcomercio,2024-05-09,default,13,NA,2024
elcomercio,2024-05-09,default,9,NA,2024
elcomercio,2024-05-09,default,8,NA,2024
elcomercio,2024-05-09,default,18,NA,2024
elcomercio,2024-05-09,default,3,NA,2024
elcomercio,2024-05-09,default,12,NA,2024
elcomercio,2024-05-09,default,1,NA,2024
elcomercio,2024-05-09,default,17,NA,2024
elcomercio,2024-05-09,default,6,NA,2024
elcomercio,2024-05-09,default,4,NA,2024
elcomercio,2024-05-09,default,19,NA,2024
elcomercio,2024-05-09,default,7,NA,2024
elcomercio,2024-05-09,default,20,NA,2024
elcomercio,2024-05-09,default,11,NA,2024
elcomercio,2024-05-04,default,16,NA,2024
elcomercio,2024-05-04,default,3,NA,2024
elcomercio,2024-05-04,default,12,NA,2024
elcomercio,2024-05-04,default,21,NA,2024
elcomercio,2024-05-04,default,18,NA,2024
elcomercio,2024-05-04,default,8,NA,2024
elcomercio,2024-05-04,default,31,NA,2024
elcomercio,2024-05-04,default,30,NA,2024
elcomercio,2024-05-04,default,27,NA,2024
elcomercio,2024-05-04,default,32,NA,2024
elcomercio,2024-05-04,default,2,NA,2024
elcomercio,2024-05-04,default,5,NA,2024
elcomercio,2024-05-04,default,26,NA,2024
elcomercio,2024-05-04,default,13,NA,2024
elcomercio,2024-05-04,default,14,NA,2024
elcomercio,2024-05-04,default,15,NA,2024
elcomercio,2024-05-04,default,9,NA,2024
elcomercio,2024-05-04,default,6,NA,2024
elcomercio,2024-05-04,default,1,NA,2024
elcomercio,2024-05-04,default,22,NA,2024
elcomercio,2024-05-04,default,19,NA,2024
elcomercio,2024-05-04,default,17,NA,2024
elcomercio,2024-05-04,default,20,NA,2024
elcomercio,2024-05-04,default,11,NA,2024
elcomercio,2024-05-04,default,4,NA,2024
elcomercio,2024-05-04,default,24,NA,2024
elcomercio,2024-05-04,default,7,NA,2024
elcomercio,2024-05-04,default,28,NA,2024
elcomercio,2024-05-04,default,10,NA,2024
elcomercio,2024-05-04,default,23,NA,2024
elcomercio,2024-05-04,default,29,NA,2024
elcomercio,2024-05-04,default,25,NA,2024
elcomercio,2024-05-07,default,13,NA,2024
elcomercio,2024-05-07,default,10,NA,2024
elcomercio,2024-05-07,default,17,NA,2024
elcomercio,2024-05-07,default,12,NA,2024
elcomercio,2024-05-07,default,8,NA,2024
elcomercio,2024-05-07,default,16,NA,2024
elcomercio,2024-05-07,default,18,NA,2024
elcomercio,2024-05-07,default,3,NA,2024
